,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,first_ball,strike_rate,last_ball,expected_wickets,expected_runs
3656,KA Pollard,0,0,2,2,England,21,0.0,21,5.493818106905469,30.3969164523476
3657,KA Pollard,6,7,1,3,England,66,85.71,74,5.559159878792671,26.06327811379063
3658,KA Pollard,6,14,1,5,England,45,42.86,73,2.8237506212840584,20.70156959307475
3659,KA Pollard,9,4,1,5,England,116,225.0,120,0.4171122994652406,24.30865743589744
3660,KA Pollard,41,25,1,3,England,65,164.0,120,5.879136168004067,26.884318628336743
3661,KA Pollard,17,11,1,2,India,94,154.55,113,3.183260308015243,24.958992451841784
3662,KA Pollard,14,26,1,2,India,20,53.85,56,8.807082688793933,30.00784588252701
3663,KA Pollard,58,45,1,2,India,20,128.89,94,10.619981325819067,25.232931375171937
3664,KA Pollard,24,19,1,5,India,84,126.32,120,3.649522293935292,23.978080677961625
3665,KA Pollard,8,6,1,6,Ireland,97,133.33,109,1.318181818181818,29.884580000000007
3666,KA Pollard,31,15,2,2,Ireland,55,206.67,86,7.038894231425109,25.272019176794
3667,KA Pollard,16,16,1,3,New Zealand,79,100.0,107,2.351508096669486,24.346197268504135
3668,KA Pollard,13,12,1,3,New Zealand,82,108.33,104,4.017037200858542,24.010912813898166
3669,KA Pollard,75,35,1,4,New Zealand,30,214.29,96,6.132015778835967,29.467159987364013
3670,KA Pollard,49,36,1,4,Pakistan,39,136.11,120,10.028930345680138,21.300586666454976
3671,KA Pollard,23,10,2,5,Pakistan,82,230.0,101,4.524530108578573,22.14533832143687
3672,KA Pollard,14,26,1,3,Pakistan,45,53.85,97,7.828220895484498,22.044600210444038
3673,KA Pollard,3,4,2,3,Pakistan,56,75.0,63,6.934413889996161,23.92053065065775
3674,KA Pollard,3,6,1,5,Pakistan,74,50.0,88,4.433746796679027,20.88373654295151
3675,KA Pollard,22,9,1,4,Pakistan,36,244.44,54,1.0015436845607788,25.58864919730294
3676,KA Pollard,27,17,2,4,South Africa,60,158.82,94,6.504173527546854,28.387025533378953
3677,KA Pollard,12,13,2,3,South Africa,89,92.31,111,3.077495195470333,28.40468447478448
3678,KA Pollard,51,25,1,4,South Africa,66,204.0,120,5.578100932723948,27.16012345908148
3679,KA Pollard,26,19,1,3,South Africa,81,136.84,116,3.3869179600886916,29.190485617021277
3680,KA Pollard,9,10,2,4,Sri Lanka,74,90.0,92,5.1658618616958245,26.36378278130954
3681,KA Pollard,1,4,2,2,Zimbabwe,43,25.0,50,8.831374019948218,23.72016059186544
3682,KA Pollard,45,24,1,3,Zimbabwe,75,187.5,120,5.414573581424463,23.003966633182532
3683,R Powell,18,17,2,4,Australia,64,105.88,100,5.809370810107858,28.162963829978416
3684,R Powell,14,5,2,2,Australia,65,280.0,72,5.38307105071834,30.02210419987563
3685,R Powell,63,36,2,3,Australia,31,175.0,102,9.117922753371515,28.324653211665236
3686,R Powell,15,9,2,3,Bangladesh,35,166.67,55,4.927937252451156,30.336238539896407
3687,R Powell,43,34,2,4,Bangladesh,44,126.47,111,6.898653073537264,32.45181597241987
3688,R Powell,23,20,2,2,Bangladesh,29,115.0,79,7.6566541136895685,31.487746007612692
3689,R Powell,50,34,2,3,Bangladesh,33,147.06,95,8.23836561495179,32.421340892572545
3690,R Powell,19,16,1,2,Bangladesh,40,118.75,82,6.325229802738424,33.018759240902305
3691,R Powell,5,9,2,4,Bangladesh,89,55.56,104,2.601512862085225,30.84614001703565
3692,R Powell,5,6,2,2,England,56,83.33,64,6.765495357062,29.63777512472875
3693,R Powell,31,15,2,4,England,70,206.67,109,4.564742212603561,27.227331623862277
3694,R Powell,4,6,2,4,England,33,66.67,47,7.4059005215426,27.173041200678032
3695,R Powell,8,6,2,4,England,87,133.33,99,3.0561592484018316,26.61773598432072
3696,R Powell,4,5,1,4,India,30,80.0,36,7.185336728772946,33.89806201074097
3697,R Powell,54,33,2,2,India,19,163.64,83,7.376360381624611,33.5004686885397
3698,R Powell,68,36,2,2,India,52,188.89,120,7.1658105241950905,27.634873868262588
3699,R Powell,25,14,2,2,India,17,178.57,41,10.936758536998921,26.820226395936295
3700,R Powell,14,17,2,3,India,33,82.35,67,8.776808452645795,29.330740369797734
3701,R Powell,5,8,2,4,India,94,62.5,110,2.685949855247807,28.822459156765454
3702,R Powell,24,16,2,3,India,31,150.0,53,8.99566067011475,28.80479038752966
3703,R Powell,9,13,2,4,India,48,69.23,69,7.542001319286466,21.391498512130145
3704,R Powell,21,19,2,3,India,23,110.53,59,9.662155762665085,26.90656375097515
3705,R Powell,6,9,2,4,New Zealand,64,66.67,88,5.106155883400841,29.182928097516978
3706,R Powell,16,7,2,2,New Zealand,6,228.57,23,10.626799457319617,27.973947489452385
3707,R Powell,9,7,2,5,New Zealand,78,128.57,95,4.561722243334079,27.898919138702936
3708,R Powell,18,12,2,5,New Zealand,70,150.0,88,5.4406676157805975,27.10675792291357
3709,R Powell,21,18,2,5,New Zealand,47,116.67,84,7.520050176394442,26.443354144658525
3710,R Powell,27,15,2,2,New Zealand,88,180.0,114,2.8630308541965728,28.54970280190627
3711,R Powell,5,10,2,4,Pakistan,26,50.0,40,7.321331690603731,27.6224119526708
3712,R Powell,3,4,2,4,Pakistan,91,75.0,103,2.5887228319578277,30.083653235716007
3713,R Powell,23,15,2,4,Pakistan,56,153.33,80,6.363393137788288,28.459211316769846
3714,R Powell,4,11,2,3,Pakistan,67,36.36,85,5.554951427496008,26.573863322967117
3715,R Powell,43,18,2,3,South Africa,27,238.89,63,4.30068027404397,27.93548981659819
3716,R Powell,17,17,2,2,Sri Lanka,45,100.0,76,6.237030102456336,29.52197231298982
3717,R Powell,7,8,2,5,Sri Lanka,87,87.5,100,3.661755690854143,23.984065954851886
3718,R Powell,7,13,1,4,Australia,66,53.85,98,5.87628393636712,26.907033715894606
3719,R Powell,21,14,1,3,Australia,18,150.0,52,10.551478820764144,28.976494687960503
3720,R Powell,61,27,1,3,Bangladesh,76,225.93,120,4.871810139485983,30.181145362843232
3721,R Powell,28,19,1,4,England,75,147.37,111,4.406708128657106,28.67515984965124
3722,R Powell,107,52,1,2,England,33,205.77,114,9.425398981013938,28.35844620884646
3723,R Powell,35,16,1,4,England,89,218.75,120,3.2186953274007792,31.103913174921704
3724,R Powell,50,28,1,4,England,51,178.57,96,7.293767485398675,26.80702536671454
3725,R Powell,39,21,1,3,England,47,185.71,78,7.632138555871733,29.073782973880437
3726,R Powell,4,13,1,4,India,57,30.77,75,5.271950434715401,28.78715607806977
3727,R Powell,32,20,1,4,India,80,160.0,120,3.523509025970456,30.53989622471944
3728,R Powell,2,3,1,3,India,63,66.67,65,5.76031597449327,26.76581817433427
3729,R Powell,23,14,1,2,India,89,164.29,117,3.16665946506503,28.623601937614282
3730,R Powell,48,32,1,3,India,46,150.0,113,8.73638288297257,24.942205821210248
3731,R Powell,40,19,1,3,India,86,210.53,120,3.2925199334782644,25.71004632022794
3732,R Powell,1,3,1,3,India,38,33.33,41,8.346735072961016,24.53226299985577
3733,R Powell,6,8,1,4,Ireland,86,75.0,99,3.171147819012653,26.557200990466967
3734,R Powell,0,3,1,3,New Zealand,27,0.0,29,6.425731208936657,31.967110562346733
3735,R Powell,5,5,1,5,Pakistan,57,100.0,65,6.076567843242516,27.643341493635994
3736,R Powell,0,1,2,5,Pakistan,64,0.0,64,5.824883986166789,28.65016374511901
3737,R Powell,2,5,1,3,Pakistan,84,40.0,91,2.8827075141511473,29.06734019620922
3738,R Powell,6,6,1,3,Pakistan,107,100.0,120,0.8834825865272437,30.860868585053026
3739,R Powell,28,19,1,3,South Africa,65,147.37,110,5.668963077388411,29.25192451180931
3740,R Powell,11,4,1,3,South Africa,52,275.0,57,6.924315470199597,30.81691192701378
3741,R Powell,28,19,1,3,Zimbabwe,75,147.37,118,3.644608790136954,32.174136307121636
3742,CR Brathwaite,1,2,1,7,Bangladesh,117,50.0,119,0.4375,19.4
3743,CR Brathwaite,11,7,2,5,Bangladesh,87,157.14,98,4.2789179104477615,17.13012063658164
3744,CR Brathwaite,5,10,2,5,Bangladesh,80,50.0,99,3.8748134328358206,20.03909384178343
3745,CR Brathwaite,7,3,2,5,Bangladesh,67,233.33,76,6.422885572139303,20.598945522850507
3746,CR Brathwaite,8,7,1,5,Bangladesh,83,114.29,101,3.1565298507462685,22.727166664696497
3747,CR Brathwaite,34,10,2,6,England,94,340.0,118,2.4832089552238807,19.99144691209617
3748,CR Brathwaite,14,10,1,3,India,96,140.0,114,3.3125,19.399999999999995
3749,CR Brathwaite,18,10,1,7,India,93,180.0,107,2.2613636363636362,14.877394974874372
3750,CR Brathwaite,15,19,2,5,India,65,78.95,120,7.635452544967471,14.158851667705646
3751,CR Brathwaite,9,24,1,5,India,37,37.5,86,8.410820895522388,18.79922328201943
3752,CR Brathwaite,21,14,2,5,New Zealand,66,150.0,86,6.970454545454546,19.897956309096838
3753,CR Brathwaite,15,14,2,4,New Zealand,30,107.14,64,11.134707146087742,19.000354227936235
3754,CR Brathwaite,0,2,1,6,Pakistan,64,0.0,65,4.664365671641791,25.22724380624775
3755,CR Brathwaite,8,6,2,5,Pakistan,87,133.33,110,4.313432835820896,24.35781522491349
3756,CR Brathwaite,1,2,2,7,South Africa,100,50.0,102,2.3498134328358207,20.337533751488685
3757,CR Brathwaite,10,10,2,6,South Africa,102,100.0,118,2.414772727272727,18.552942682352946
3758,CR Brathwaite,2,4,1,5,England,83,50.0,91,4.732954545454545,21.267954093637456
3759,CR Brathwaite,0,6,1,4,England,82,0.0,88,5.62550881953867,17.89002083695128
3760,CR Brathwaite,10,4,2,6,England,36,250.0,41,9.146093396653097,15.489002118854394
3761,CR Brathwaite,0,5,1,6,England,59,0.0,68,2.204545454545454,14.86049649484536
3762,CR Brathwaite,4,11,1,5,India,62,36.36,89,6.961734596249522,13.066426009547298
3763,CR Brathwaite,10,7,1,5,India,95,142.86,104,3.1107360922659426,18.459502283966437
3764,CR Brathwaite,34,27,1,6,Pakistan,66,125.93,120,5.774084124830393,24.17310814710375
3765,CR Brathwaite,15,23,2,5,Pakistan,65,65.22,110,6.82740841248304,22.9234770420128
3766,CR Brathwaite,37,24,1,5,Pakistan,75,154.17,120,5.228290366350068,25.16333844936093
3767,SP Narine,4,1,1,8,Australia,120,400.0,120,0.074074074074074,15.500025000000015
3768,SP Narine,7,2,1,6,India,116,350.0,120,0.4440621426848073,15.574554403996979
3769,SP Narine,9,7,1,8,India,103,128.57,118,0.4053999270280131,26.667000360000003
3770,SP Narine,2,4,1,6,India,87,50.0,91,2.5124504554512255,24.931930444276198
3771,SP Narine,4,12,2,0,India,1,33.33,18,16.35337884962025,14.8537566599358
3772,SP Narine,3,4,1,7,New Zealand,103,75.0,111,2.5025277235529195,10.137186398072503
3773,SP Narine,0,2,2,7,New Zealand,82,0.0,83,4.675441997333724,17.438483900879493
3774,SP Narine,1,4,1,7,Pakistan,66,25.0,69,5.684729474832725,15.80953858893075
3775,SP Narine,30,16,2,7,Pakistan,97,187.5,120,3.1049899094473474,16.522073016698133
3776,SP Narine,23,15,2,8,Sri Lanka,88,153.33,119,3.9767173177378625,15.464709982197906
3777,SP Narine,2,4,1,8,Australia,109,50.0,116,0.648639883244821,26.66700036
3778,SP Narine,0,0,2,7,England,118,0.0,120,0.0,0.0
3779,SP Narine,2,3,1,6,England,92,66.67,96,3.4375395866305323,17.52581126172649
3780,SP Narine,2,6,1,0,India,1,33.33,11,17.992286359563984,13.643267180967026
3781,SP Narine,6,6,1,7,Ireland,111,100.0,120,0.6891798759476223,26.667000360000003
3782,SP Narine,12,13,1,7,Ireland,98,92.31,120,2.274254552115662,22.666121499920116
3783,SP Narine,0,0,1,8,New Zealand,108,0.0,108,0.0,0.0
3784,SP Narine,0,0,1,7,Pakistan,120,0.0,120,0.0,0.0
3785,SP Narine,28,16,2,4,Pakistan,49,175.0,81,13.584186185651227,10.073937306936257
3786,SP Narine,1,5,1,4,Pakistan,47,20.0,56,11.153554954205816,12.445407815707846
3787,SP Narine,9,7,2,7,Pakistan,111,128.57,119,0.9854761722439186,23.309503209697475
3788,SP Narine,9,9,1,7,Pakistan,93,100.0,114,3.4644306515856202,14.171644618583764
3789,SP Narine,1,1,1,7,Zimbabwe,116,100.0,120,0.4053999270280131,26.667000360000003
3790,AR Nurse,16,8,2,6,Bangladesh,99,200.0,117,1.4700854700854702,29.562117906976738
3791,AR Nurse,0,1,2,6,Bangladesh,100,0.0,103,0.5384615384615384,52.88725
3792,AR Nurse,20,9,2,6,New Zealand,87,222.22,114,2.051282051282051,33.3750105
3793,AR Nurse,14,25,2,5,New Zealand,50,56.0,99,2.931623931623932,41.053792303207
3794,AR Nurse,3,5,2,8,South Africa,103,60.0,112,0.6153846153846154,60.828982499999995
3795,AR Nurse,13,12,1,7,England,97,108.33,120,1.205128205128205,48.000029999999995
3796,AR Nurse,13,8,1,7,England,107,162.5,120,0.282051282051282,91.6311381818182
3797,AR Nurse,6,2,1,7,Pakistan,117,300.0,120,0.0512820512820512,124.9737450000002
3798,JE Taylor,11,11,2,6,New Zealand,99,100.0,120,3.903882766976288,13.17225774170189
3799,JE Taylor,0,0,2,6,New Zealand,116,0.0,120,0.0,0.0
3800,JE Taylor,20,10,2,8,New Zealand,95,200.0,108,3.1538971903305835,21.07643210558569
3801,JE Taylor,13,4,2,7,New Zealand,74,325.0,83,5.549953274562661,20.892040754908322
3802,JE Taylor,21,21,1,8,Pakistan,70,100.0,116,8.122809689146882,7.138958343130945
3803,JE Taylor,10,4,2,8,Pakistan,110,250.0,120,2.0884290118846627,13.613438540744681
3804,JE Taylor,7,5,1,7,South Africa,107,140.0,120,2.423094674897594,11.055449164871012
3805,JE Taylor,0,1,2,7,South Africa,105,0.0,106,2.6191876813590236,13.36876324259113
3806,JE Taylor,2,2,2,7,Sri Lanka,90,100.0,93,6.5346345127213725,8.999370949594145
3807,JE Taylor,6,12,2,8,Sri Lanka,87,50.0,108,7.442364276236081,11.340972689217319
3808,JE Taylor,3,7,1,7,Australia,77,42.86,88,5.8153181859455465,13.097684007055848
3809,JE Taylor,1,3,1,8,England,112,33.33,116,0.7500144233542954,23.33281795
3810,JE Taylor,7,2,2,7,South Africa,106,350.0,111,2.0192696013384874,23.33281795
3811,JE Taylor,1,1,2,7,South Africa,120,100.0,120,0.1153868343621992,23.33281795000002
3812,JE Taylor,16,9,2,7,Sri Lanka,107,177.78,120,2.0000288467085907,18.374684975408535
3813,KOK Williams,0,0,2,8,Afghanistan,120,0.0,120,0.0,0.0
3814,KOK Williams,0,0,2,8,Bangladesh,118,0.0,120,0.0,0.0
3815,KOK Williams,13,7,2,7,India,102,185.71,120,4.65,12.107526881720428
3816,KOK Williams,3,5,2,7,New Zealand,89,60.0,94,8.95,10.379888268156426
3817,KOK Williams,0,1,2,8,Pakistan,75,0.0,75,7.05,12.638297872340425
3818,KOK Williams,1,2,2,8,Pakistan,107,50.0,109,2.625,14.380952380952381
3819,KOK Williams,2,2,1,9,England,117,100.0,120,0.625,14.0
3820,BA Stokes,2,4,2,2,Afghanistan,53,50.0,64,7.184622208350303,22.052220061878447
3821,BA Stokes,5,4,2,1,Australia,18,125.0,30,11.391829391815449,21.687313907413408
3822,BA Stokes,1,1,1,5,Australia,119,100.0,120,0.123725739300802,17.23699540655059
3823,BA Stokes,9,9,1,1,Australia,69,100.0,88,6.724355658988604,18.72370772531938
3824,BA Stokes,7,11,1,2,Australia,26,63.64,46,12.080487316955006,18.933246151335855
3825,BA Stokes,17,10,1,2,Australia,48,170.0,72,1.2653260869565217,28.02990499098016
3826,BA Stokes,14,10,1,3,India,81,140.0,106,3.965180522761334,19.353540036698863
3827,BA Stokes,24,21,1,4,India,84,114.29,118,3.57518115942029,20.110242472764124
3828,BA Stokes,9,5,2,5,New Zealand,113,180.0,120,0.8673544358048123,17.55284733843928
3829,BA Stokes,24,13,1,5,New Zealand,96,184.62,120,1.6148059144064164,18.085257020336783
3830,BA Stokes,8,7,1,4,New Zealand,111,114.29,119,1.4285801751056144,18.09995018171688
3831,BA Stokes,4,7,1,4,Pakistan,80,57.14,89,3.2427074265934444,16.67619766017818
3832,BA Stokes,15,9,2,1,South Africa,16,166.67,34,12.353016989255327,22.936112712096243
3833,BA Stokes,6,1,1,4,Sri Lanka,117,600.0,120,0.125,19.42864
3834,BA Stokes,26,27,1,3,Sri Lanka,39,96.3,111,9.083891641335873,22.520248818150346
3835,BA Stokes,31,23,2,1,West Indies,17,134.78,64,9.198972581073084,26.4037345322391
3836,BA Stokes,15,7,1,4,West Indies,108,214.29,118,0.811225739300802,19.094376878809033
3837,BA Stokes,13,8,1,4,West Indies,69,162.5,82,6.561870495138765,19.18770876281023
3838,BA Stokes,2,5,2,3,India,93,40.0,109,2.7832890467152396,18.435735253784355
3839,BA Stokes,38,26,2,3,India,62,146.15,101,6.548222091045337,23.47220938186958
3840,BA Stokes,6,7,2,4,India,83,85.71,94,3.5709284661532577,18.861834012753725
3841,BA Stokes,46,23,2,3,India,54,200.0,97,8.099129798123654,21.681060111011085
3842,BA Stokes,14,12,2,4,India,91,116.67,111,3.609708871609625,18.52719495635618
3843,BA Stokes,6,8,2,2,Ireland,17,75.0,31,10.414761627788323,21.82572949086992
3844,BA Stokes,52,49,2,2,Pakistan,22,106.12,114,11.983868756860167,20.70178379231518
3845,BA Stokes,11,7,1,3,South Africa,44,157.14,51,9.330108058993218,21.81127257190194
3846,BA Stokes,1,3,1,5,South Africa,100,33.33,103,1.25,19.428639999999998
3847,BA Stokes,4,7,2,4,South Africa,94,57.14,106,3.359708871609625,18.46011734054985
3848,BA Stokes,47,30,1,3,South Africa,58,156.67,120,7.8527951509510245,18.741703708160042
3849,BA Stokes,22,12,2,4,South Africa,83,183.33,109,4.898148148148148,19.264447939508507
3850,BA Stokes,37,27,2,3,South Africa,34,137.04,85,10.360760863156726,20.565889205851157
3851,BA Stokes,16,13,2,3,South Africa,56,123.08,80,8.200382447665056,19.89308438247892
3852,BA Stokes,42,36,2,1,Sri Lanka,45,116.67,118,8.292135771182554,24.399751232141966
3853,BA Stokes,4,5,2,5,West Indies,58,80.0,70,7.0649999999999995,23.48563057324841
3854,BA Stokes,0,1,1,4,West Indies,100,0.0,101,2.519805914406416,20.77953293967659
3855,V Kohli,29,16,2,1,Afghanistan,6,181.25,33,5.462474929994742,50.28936215186702
3856,V Kohli,22,21,2,1,Australia,4,104.76,40,5.833570317306061,54.01389592669041
3857,V Kohli,31,24,2,1,Australia,40,129.17,82,3.6792804053714065,56.46426124432035
3858,V Kohli,15,13,1,1,Australia,19,115.38,44,4.822435457990297,47.67990406569847
3859,V Kohli,23,22,1,1,Australia,5,104.55,38,5.190523143025782,54.68446477911989
3860,V Kohli,90,55,1,1,Australia,26,163.64,120,4.728162241418595,56.298814720904076
3861,V Kohli,59,33,1,1,Australia,67,178.79,120,2.3664465579517096,59.15568197794757
3862,V Kohli,50,36,2,1,Australia,21,138.89,89,4.64346810709993,59.268991118770536
3863,V Kohli,22,14,2,1,Australia,9,157.14,33,3.9187480787697995,45.8845622085631
3864,V Kohli,4,8,2,2,Australia,51,50.0,65,3.165061442734978,48.562387423096254
3865,V Kohli,61,41,2,1,Australia,34,148.78,118,4.883027296945318,48.21134015516774
3866,V Kohli,40,24,2,1,Australia,33,166.67,97,4.639970328536554,48.547967777855874
3867,V Kohli,85,61,2,1,Australia,3,139.34,109,6.293540637953773,52.18694513852958
3868,V Kohli,11,6,2,1,Australia,18,183.33,26,1.5798325278995806,54.08556824285823
3869,V Kohli,63,48,2,1,Australia,7,131.25,116,5.810698538304943,54.82071697578107
3870,V Kohli,57,50,2,1,Bangladesh,18,114.0,111,4.094497515060316,64.06464017505598
3871,V Kohli,41,28,2,1,Bangladesh,10,146.43,83,3.491328112010109,59.637857949742056
3872,V Kohli,4,5,1,2,England,71,80.0,77,2.217483095605199,61.304719873365464
3873,V Kohli,40,32,1,1,England,17,125.0,63,4.133036832312315,58.76576954290413
3874,V Kohli,66,41,2,1,England,9,160.98,86,5.1488346560009175,58.344433268968906
3875,V Kohli,20,22,2,2,England,77,90.91,110,2.4802860486534923,46.09910621481454
3876,V Kohli,43,29,2,2,England,33,148.28,89,4.370313804851188,53.30983778358981
3877,V Kohli,73,48,2,1,England,7,152.08,107,5.523725468671093,53.94089943280299
3878,V Kohli,11,6,2,1,England,8,183.33,16,5.935206328146045,54.59917348841761
3879,V Kohli,122,61,1,0,Afghanistan,1,200.0,120,5.591252970916677,55.31744880956295
3880,V Kohli,0,1,1,2,Afghanistan,16,0.0,16,5.979979093826971,50.377366755509385
3881,V Kohli,29,22,2,2,Australia,34,131.82,67,4.065813618378497,58.951971855412005
3882,V Kohli,82,51,2,1,Australia,24,160.78,115,4.487136684778493,56.932145808393365
3883,V Kohli,0,2,1,1,Australia,5,0.0,6,6.148173324937215,47.16131843972714
3884,V Kohli,24,17,1,1,Australia,16,141.18,52,5.5544666041328625,51.550741125520105
3885,V Kohli,72,38,1,1,Australia,44,189.47,120,4.30705397099761,49.28438590028473
3886,V Kohli,9,9,1,1,Australia,17,100.0,40,5.696551468948534,50.584521454905406
3887,V Kohli,2,7,1,1,Australia,17,28.57,29,5.033692676230468,56.90924305981295
3888,V Kohli,7,12,1,1,Bangladesh,10,58.33,27,5.367931041939249,57.196239594218454
3889,V Kohli,24,24,1,1,Bangladesh,37,100.0,82,3.6271597039220436,60.708087863321886
3890,V Kohli,64,43,1,1,Bangladesh,21,148.84,120,4.670732360909224,51.85180209145083
3891,V Kohli,15,16,1,1,England,5,93.75,32,4.583057603365367,65.55420769300086
3892,V Kohli,21,17,2,1,England,28,123.53,73,3.6396638410226974,63.75222826479512
3893,V Kohli,38,19,1,1,England,12,200.0,41,4.945782049155432,61.071573109773226
3894,V Kohli,29,25,1,0,England,1,116.0,43,5.924238390687295,54.608087768471485
3895,V Kohli,21,15,1,0,England,1,140.0,25,6.126778628344041,52.30693149535553
3896,V Kohli,2,4,1,0,England,1,50.0,7,6.035335154731521,50.896131221343005
3897,V Kohli,47,38,1,2,England,27,123.68,103,5.2496291572071225,46.242803582939274
3898,V Kohli,0,5,1,1,England,9,0.0,15,4.9455892538781825,55.63686668564925
3899,V Kohli,77,46,1,2,England,29,167.39,120,4.414246566286277,55.06666117305322
3900,V Kohli,1,5,1,2,England,47,20.0,52,3.7564585866610525,55.500827492235
3901,V Kohli,80,52,1,0,England,1,153.85,120,6.557783752299296,52.881277135497236
3902,V Kohli,1,3,1,1,England,30,33.33,37,4.181621168573605,55.106266376254105
3903,V Kohli,50,40,1,1,England,11,125.0,108,4.792512898241078,55.512030045373756
3904,V Kohli,0,2,1,4,Ireland,118,0.0,119,0.1503118971866623,57.83374545000001
3905,V Kohli,9,8,1,0,Ireland,1,112.5,16,5.04570818061734,55.0004102627366
3906,V Kohli,70,41,2,0,New Zealand,1,170.73,80,6.022627495569975,53.502339342258296
3907,V Kohli,23,26,2,1,New Zealand,6,88.46,49,4.976332287194662,58.51886152163789
3908,V Kohli,26,11,1,2,New Zealand,101,236.36,120,1.15527668489862,49.64063652425615
3909,V Kohli,13,6,1,2,New Zealand,15,216.67,23,1.9089854725802644,48.238465573827554
3910,V Kohli,9,17,1,2,New Zealand,36,52.94,61,3.485081331275187,55.12205361638118
3911,V Kohli,78,60,2,1,Pakistan,3,130.0,102,5.0001006612755186,57.5995903903524
